guid,errors
dfb92af5-06c5-40a3-ac98-b019424121a9,Field 'coordinate_uncertainty_meters' must be an integer
bc6d4db4-b7b1-4fcb-bf21-e72ce5d6edf0,Field 'coordinate_uncertainty_meters' must be an integer
b129fa7d-b84d-436f-bd2a-4809aa153abe,prediction class must be 'detected'|certainty must be set to 'high' to load|Field 'coordinate_uncertainty_meters' must be an integer
7d1ab1e6-3c7b-4003-96e7-dd4b32ff5bba,prediction class must be 'detected'
b1fe0564-a352-4f17-acbe-eb7a381abf10,prediction class must be 'detected'
a28318b8-a998-4fcf-8457-4d4d939caad5,prediction class must be 'detected'
8b465fad-a0f5-4f52-89e2-a95a1c5ce1a7,prediction class must be 'detected'
f06e559b-ee96-4c9c-aa05-62f823102bf9,prediction class must be 'detected'
66a0a324-5b9d-4388-b723-4ddd1dffe576,prediction class must be 'detected'
8d881067-685e-4bd9-905f-5fbace2ab062,prediction class must be 'detected'
4de911d1-3126-45c7-98f6-4ee4ee5fb40f,prediction class must be 'detected'|certainty must be set to 'high' to load
91e6e5f2-a4cd-491d-8bab-f2f82096928e,prediction class must be 'detected'
ccb933ce-8f0b-4ba1-b044-0c4e73ea1851,prediction class must be 'detected'
279acd89-3b6a-4b66-94dc-0b49520e1874,prediction class must be 'detected'
273b81d5-14c9-4ae4-9e90-9ba84acc4315,prediction class must be 'detected'|certainty must be set to 'high' to load
98b898b4-d4eb-42b9-86be-667db9a152ff,prediction class must be 'detected'|certainty must be set to 'high' to load
225666a7-82fb-463c-9a76-61fe32b655cd,prediction class must be 'detected'
7a6ff0e3-1a85-4ff7-9a5d-3bbb8f606504,prediction class must be 'detected'
17b66200-82c7-48b5-930b-b0d085b05b79,prediction class must be 'detected'|certainty must be set to 'high' to load|Field 'coordinate_uncertainty_meters' must be an integer
3bf77dcf-dcca-4064-95f5-2746b41d8fa7,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
2c80cda9-b1c9-49d0-b4d7-96ec7d306610,prediction class must be 'detected'
b6100c5b-3e35-4ad3-9151-089e8740744f,prediction class must be 'detected'
f94348a3-b024-4636-a829-9df6639a22cf,Field 'coordinate_uncertainty_meters' must be an integer
7b877da9-e6c0-48e9-9f95-09943069f2cc,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
23b46b0b-c29e-4f9d-91ea-c6f1ec2b5806,prediction class must be 'detected'
162ed929-9213-43f1-9a57-590a84a8058c,prediction class must be 'detected'
52342582-2555-4ce2-acc8-fa74bc4f4b4f,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
1b0a2f66-5f2a-4530-9d8a-54d116e7016e,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
26ae3ccd-e3f3-4bdf-aeb2-6c55a79ed03d,prediction class must be 'detected'
6d5b3d81-d49c-4bc1-b25e-eeeed962cc25,prediction class must be 'detected'
5484f735-0b35-4f1b-a6b6-b5ec6f6caf25,prediction class must be 'detected'
a81f9102-6f38-4297-ae19-3fcb0bbb5c7b,prediction class must be 'detected'
e1cdfb7b-55dc-42a5-ade6-2ec9fdc83587,prediction class must be 'detected'
27cd3b83-01b8-4c4e-a723-1a4c65232cb2,prediction class must be 'detected'
b956ff31-13fb-4539-8748-bbc00a652487,Field 'coordinate_uncertainty_meters' must be an integer
7bfafc0c-51cd-4d89-96dc-f506445c4063,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
dc2f037a-d152-435a-90c0-1ddc6a41569e,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
5a48b53b-bacb-4247-a327-85d33b0d672e,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
4bff244d-7347-47ed-ac47-516cf8feb24e,prediction class must be 'detected'
039bad33-2f71-4ccc-9d43-2d5bc83718e0,prediction class must be 'detected'
4f3226f0-c02c-4cc4-ad31-bc7dabf69502,Field 'coordinate_uncertainty_meters' must be an integer
c4e9cd17-ec77-4b59-9536-d7577f1fc67a,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
617af56f-73c3-4e65-ad21-08a8bb2166c0,prediction class must be 'detected'
cbe96a81-36b0-4b95-becb-5f1b62455486,prediction class must be 'detected'
562fefdb-e3ac-4ae8-be0e-20e30a7e136e,prediction class must be 'detected'
7f2b1bb6-6303-4ae8-a6bc-f16b4b5d53d4,prediction class must be 'detected'
af81eb06-0b29-4daa-b7b8-16055c6e0d86,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
9c6ff3d1-63e4-416c-89c5-9801ee11e3fa,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
c63fd998-c33d-4e87-bb78-d331460ad314,prediction class must be 'detected'|certainty must be set to 'high' to load
0bb05145-5c04-400c-ab00-14dfb30360c3,certainty must be set to 'high' to load
9e045473-70f6-4e04-b819-84d8c65196cc,prediction class must be 'detected'
d6de9089-fc80-4840-872c-d25bf355e638,prediction class must be 'detected'
5f44efd6-dc5d-4f09-b9ec-ea066a51c1dd,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
c398e3a8-3ba3-4136-8efe-28e9b2f0c165,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
9e4a5aea-7add-4005-877a-fe8f11ee6c8a,prediction class must be 'detected'
b232d14d-d0a7-4c82-9b2a-17e91642276d,prediction class must be 'detected'
a1751e75-53b6-401c-8d8d-76ee29ebc0ea,prediction class must be 'detected'
fce2f10a-da81-4332-9b80-e883e9448ecf,Field 'coordinate_uncertainty_meters' must be an integer
3ee02e4d-fc81-4849-9472-735e31e00f2d,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
23c477de-2991-4ab0-a7ea-f56c4a3b2faa,prediction class must be 'detected'
eb201fc6-9421-43c5-b9df-db347cd549d3,prediction class must be 'detected'|certainty must be set to 'high' to load
3caf7da8-917b-47d5-8342-d0bd9fb2b676,prediction class must be 'detected'
5007c337-c01d-4ccd-b12d-451d4b090cde,Field 'coordinate_uncertainty_meters' must be an integer
c4043353-710a-42a0-9f45-18609cdaf954,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
f547e76e-e6e2-4476-8643-a9c55fa5d9cb,prediction class must be 'detected'
839cba35-2d97-4ccf-b58e-11e857711f73,prediction class must be 'detected'
10fb4d15-ab4c-4f14-8785-3e41238fb1c7,prediction class must be 'detected'
ba4a2f01-4294-4777-90bf-e4d1f9310697,prediction class must be 'detected'
41050ba6-4333-4f0f-a4ba-430041bc3d87,Field 'coordinate_uncertainty_meters' must be an integer
8eb55ff3-75a9-4d77-9185-7c743401400b,prediction class must be 'detected'|Field 'coordinate_uncertainty_meters' must be an integer
7256501e-fd46-4a9a-8b9a-9d3c2740aeb9,prediction class must be 'detected'
e47baef7-3941-42b5-90a0-977034ef16e3,prediction class must be 'detected'|certainty must be set to 'high' to load|Field 'coordinate_uncertainty_meters' must be an integer
5746b6c5-d325-40b5-bff7-6792abe97db4,prediction class must be 'detected'|certainty must be set to 'high' to load|Field 'coordinate_uncertainty_meters' must be an integer
