machine_learning_annotation_id,datasource,verbatim_date,day_of_year,year,latitude,longitude,coordinate_uncertainty_meters,family,count_family,genus,scientific_name,taxon_rank,trait,observed_image_guid,observed_image_url,observed_metadata_url,certainty,model_uri,prediction_probability,prediction_class,proportion_low_certainty_family,accuracy_excluding_low_certainty_family,accuracy_family
0be284d3-697d-4b61-bbaf-f567eea9b9ea,iNaturalist,6/12/20,164,2020,21.31657039,-100.5195723,NA,Cactaceae,22076,Mammillaria,Mammillaria gigantea,species,fruit,78374165,https://www.inaturalist.org/photos/78374165,https://www.inaturalist.org/observations/2f959c91-ba06-4d15-aa04-3f1d8ab34a55,high,10.57967/hf/2763,0.007175446,Not Detected,0.090686719,0.967619807,0.939391194
63aae792-bccd-4f99-a6f5-adbe589a4086,iNaturalist,5/2/21,122,2021,22.47068042,114.024043,300,Amaranthaceae,2123,Amaranthus,Amaranthus viridis,species,flower,126658950,https://www.inaturalist.org/photos/126658950,https://www.inaturalist.org/observations/6393d060-b609-456c-bed0-347f29e3d789,low,10.57967/hf/2763,0.706054688,Not Detected,0.283089967,0.936925099,0.787093735
4104697a-2a85-4a3a-aa50-ff39e65d4bf3,iNaturalist,5/2/21,122,2021,22.47068042,114.024043,300,Amaranthaceae,2123,Amaranthus,Amaranthus viridis,species,fruit,126658950,https://www.inaturalist.org/photos/126658950,https://www.inaturalist.org/observations/6393d060-b609-456c-bed0-347f29e3d789,low,10.57967/hf/2763,0.651367188,Detected,0.186057466,0.950231481,0.898728215
20308b45-350e-4982-9367-03f95656956b,iNaturalist,6/4/17,155,2017,49.74745106,-114.1967931,9,Plantaginaceae,17673,Penstemon,Penstemon confertus,species,flower,8230207,https://www.inaturalist.org/photos/8230207,https://www.inaturalist.org/observations/0ab83dcf-c9d1-459d-a544-ca7cfb4bcdd3,high,10.57967/hf/2763,0.998535156,Detected,0.074633622,0.985630427,0.947037854
d833a822-d064-4738-8956-5ac6b38a6f15,iNaturalist,6/4/17,155,2017,49.74745106,-114.1967931,9,Plantaginaceae,17673,Penstemon,Penstemon confertus,species,fruit,8230207,https://www.inaturalist.org/photos/8230207,https://www.inaturalist.org/observations/0ab83dcf-c9d1-459d-a544-ca7cfb4bcdd3,high,10.57967/hf/2763,0.005039215,Not Detected,0.079443218,0.96428791,0.935551406
33a32a68-6d9c-453a-bb90-0175b594b217,iNaturalist,8/7/20,220,2020,11.13199167,2.932951667,1,Apocynaceae,17266,Calotropis,Calotropis procera,species,flower,88688376,https://www.inaturalist.org/photos/88688376,https://www.inaturalist.org/observations/c64aac97-e472-4333-88f9-217275569582,high,10.57967/hf/2763,0.240966797,Not Detected,0.056874783,0.984893147,0.955229932
382c8a41-ad44-495b-9309-92f8ae6eb06f,iNaturalist,8/7/20,220,2020,11.13199167,2.932951667,1,Apocynaceae,17266,Calotropis,Calotropis procera,species,fruit,88688376,https://www.inaturalist.org/photos/88688376,https://www.inaturalist.org/observations/c64aac97-e472-4333-88f9-217275569582,low,10.57967/hf/2763,0.676757813,Detected,0.035561219,0.986007687,0.973184293
cc4108cc-004d-4f75-93dc-88c628f5c26e,iNaturalist,7/18/21,199,2021,45.39026731,-121.5420837,9,Rosaceae,20597,Horkelia,Horkelia fusca,species,flower,144512205,https://www.inaturalist.org/photos/144512205,https://www.inaturalist.org/observations/93a80f6d-0ec5-4cba-9d5e-3eaa079bd4fb,high,10.57967/hf/2763,0.989746094,Detected,0.045006554,0.985815963,0.960722435
cad5a46b-0425-488b-92a6-8e43eb5dd2f4,iNaturalist,7/18/21,199,2021,45.39026731,-121.5420837,9,Rosaceae,20597,Horkelia,Horkelia fusca,species,fruit,144512205,https://www.inaturalist.org/photos/144512205,https://www.inaturalist.org/observations/93a80f6d-0ec5-4cba-9d5e-3eaa079bd4fb,high,10.57967/hf/2763,0.216674805,Not Detected,0.040928291,0.977118558,0.962421712
b73ac998-ba60-464f-8333-4aa34def6305,iNaturalist,3/16/19,75,2019,36.53988666,-120.5588637,NA,Brassicaceae,21075,Caulanthus,Caulanthus inflatus,species,flower,32950666,https://www.inaturalist.org/photos/32950666,https://www.inaturalist.org/observations/6b7573f0-5ba8-4a6c-aa82-f450f13c2875,high,10.57967/hf/2763,0.872558594,Detected,0.10173191,0.982092864,0.920284698
8a930c7d-e58f-4b3c-973e-0f384977a4ab,iNaturalist,3/16/19,75,2019,36.53988666,-120.5588637,NA,Brassicaceae,21075,Caulanthus,Caulanthus inflatus,species,fruit,32950666,https://www.inaturalist.org/photos/32950666,https://www.inaturalist.org/observations/6b7573f0-5ba8-4a6c-aa82-f450f13c2875,high,10.57967/hf/2763,0.001361847,Not Detected,0.139691578,0.956262754,0.913262159
37e29d79-206c-440e-8b9c-c79a39a567c9,iNaturalist,8/11/21,223,2021,51.47236252,-2.134516954,19,Caprifoliaceae,12427,Lonicera,Lonicera xylosteum,species,flower,150138707,https://www.inaturalist.org/photos/150138707,https://www.inaturalist.org/observations/9a5d09bf-949f-4975-a240-dd92873b09cc,high,10.57967/hf/2763,0.011505127,Not Detected,0.053673453,0.983248299,0.958316569
966ff62c-c088-4065-bfac-64ac7ae186c3,iNaturalist,8/11/21,223,2021,51.47236252,-2.134516954,19,Caprifoliaceae,12427,Lonicera,Lonicera xylosteum,species,fruit,150138707,https://www.inaturalist.org/photos/150138707,https://www.inaturalist.org/observations/9a5d09bf-949f-4975-a240-dd92873b09cc,high,10.57967/hf/2763,0.986816406,Detected,0.040315442,0.978869696,0.963708055
9819568c-6f44-4cc6-8717-a33ebce57c64,iNaturalist,5/1/19,121,2019,49.4771568,14.62777689,2789,Grossulariaceae,627,Ribes,Ribes rubrum,species,flower,37702471,https://www.inaturalist.org/photos/37702471,https://www.inaturalist.org/observations/4ec1ab87-18d9-40dd-8f1b-0c3a85ca3025,high,10.57967/hf/2763,0.979980469,Detected,0.086124402,0.97556719,0.923444976
2b665bb7-a9e4-4075-9964-a0b63568e712,iNaturalist,5/1/19,121,2019,49.4771568,14.62777689,2789,Grossulariaceae,627,Ribes,Ribes rubrum,species,fruit,37702471,https://www.inaturalist.org/photos/37702471,https://www.inaturalist.org/observations/4ec1ab87-18d9-40dd-8f1b-0c3a85ca3025,high,10.57967/hf/2763,0.019378662,Not Detected,0.087719298,0.954545455,0.928229665
c04e3efc-bc17-4180-9ce7-38283e8c7b8e,iNaturalist,7/8/22,189,2022,64.9001431,-147.7133099,2774,Rosaceae,20597,Rubus,Rubus chamaemorus,species,flower,212664627,https://www.inaturalist.org/photos/212664627,https://www.inaturalist.org/observations/cdde1b82-ba6a-49b7-8f1f-ffbdfc1e6fad,low,10.57967/hf/2763,0.490234375,Not Detected,0.045006554,0.985815963,0.960722435
c9169ba9-9f3f-4782-a332-aa50c4c7849f,iNaturalist,7/8/22,189,2022,64.9001431,-147.7133099,2774,Rosaceae,20597,Rubus,Rubus chamaemorus,species,fruit,212664627,https://www.inaturalist.org/photos/212664627,https://www.inaturalist.org/observations/cdde1b82-ba6a-49b7-8f1f-ffbdfc1e6fad,low,10.57967/hf/2763,0.314697266,Not Detected,0.040928291,0.977118558,0.962421712
a3366765-7f40-4e7f-b225-4ba5a01b39f7,iNaturalist,7/1/22,182,2022,36.79275876,-118.560528,3405,Fabaceae,54776,Hosackia,Hosackia crassifolia,species,flower,213650260,https://www.inaturalist.org/photos/213650260,https://www.inaturalist.org/observations/18a71909-1af0-4b63-b0da-1df45623043d,high,10.57967/hf/2763,0.027481079,Not Detected,0.04414342,0.986821498,0.964564773
3a9f4ee8-1169-48d6-a030-8d435003d47b,iNaturalist,7/1/22,182,2022,36.79275876,-118.560528,3405,Fabaceae,54776,Hosackia,Hosackia crassifolia,species,fruit,213650260,https://www.inaturalist.org/photos/213650260,https://www.inaturalist.org/observations/18a71909-1af0-4b63-b0da-1df45623043d,high,10.57967/hf/2763,0.981933594,Detected,0.057835548,0.970043404,0.950836133
98fa6e32-04bc-4e42-815f-1ea0216b4b65,iNaturalist,3/25/21,84,2021,30.41723747,-97.79464263,6,Brassicaceae,21075,Nasturtium,Nasturtium officinale,species,flower,117431961,https://www.inaturalist.org/photos/117431961,https://www.inaturalist.org/observations/c20282b4-a99a-421e-aead-9830805e7415,high,10.57967/hf/2763,0.995605469,Detected,0.10173191,0.982092864,0.920284698
c3a5547c-d128-46d4-9979-510de1e61fab,iNaturalist,3/25/21,84,2021,30.41723747,-97.79464263,6,Brassicaceae,21075,Nasturtium,Nasturtium officinale,species,fruit,117431961,https://www.inaturalist.org/photos/117431961,https://www.inaturalist.org/observations/c20282b4-a99a-421e-aead-9830805e7415,high,10.57967/hf/2763,0.111633301,Not Detected,0.139691578,0.956262754,0.913262159
e101180f-04a1-4c11-97e8-2c6e430b0d95,iNaturalist,4/21/22,111,2022,37.86192,-122.586175,8,Asteraceae,104342,Artemisia,Artemisia californica,species,flower,189778737,https://www.inaturalist.org/photos/189778737,https://www.inaturalist.org/observations/efea4b8f-26fe-430a-afb8-61cbfdf4888e,high,10.57967/hf/2763,0.035736084,Not Detected,0.076009661,0.982813164,0.944087712
90bf9675-b827-41e3-81c8-85624e0b6ff6,iNaturalist,4/21/22,111,2022,37.86192,-122.586175,8,Asteraceae,104342,Artemisia,Artemisia californica,species,fruit,189778737,https://www.inaturalist.org/photos/189778737,https://www.inaturalist.org/observations/efea4b8f-26fe-430a-afb8-61cbfdf4888e,high,10.57967/hf/2763,0.009933472,Not Detected,0.058126162,0.977909379,0.960054436
35281b43-7c06-4eca-a733-13346139afcf,iNaturalist,3/31/21,90,2021,29.63508415,-95.66828918,90,Onagraceae,8889,Oenothera,Oenothera laciniata,species,flower,118351823,https://www.inaturalist.org/photos/118351823,https://www.inaturalist.org/observations/de9204b0-4106-48cb-9975-525c4131b0a9,high,10.57967/hf/2763,0.999023438,Detected,0.045111936,0.988925542,0.968725391
64737a4e-7287-4bf7-82b1-1062d39bba64,iNaturalist,3/31/21,90,2021,29.63508415,-95.66828918,90,Onagraceae,8889,Oenothera,Oenothera laciniata,species,fruit,118351823,https://www.inaturalist.org/photos/118351823,https://www.inaturalist.org/observations/de9204b0-4106-48cb-9975-525c4131b0a9,high,10.57967/hf/2763,0.014282227,Not Detected,0.063899201,0.962264151,0.939700754
aea28b67-17be-4f17-8c5d-844f09706746,iNaturalist,7/3/21,184,2021,40.58614528,-75.39080167,NA,Asteraceae,104342,Cichorium,Cichorium intybus,species,flower,140721298,https://www.inaturalist.org/photos/140721298,https://www.inaturalist.org/observations/065c21e1-d184-4296-8778-3ce6bcf38c36,high,10.57967/hf/2763,0.999511719,Detected,0.076009661,0.982813164,0.944087712
5db34648-3865-4ddb-be98-99aac06e6822,iNaturalist,7/3/21,184,2021,40.58614528,-75.39080167,NA,Asteraceae,104342,Cichorium,Cichorium intybus,species,fruit,140721298,https://www.inaturalist.org/photos/140721298,https://www.inaturalist.org/observations/065c21e1-d184-4296-8778-3ce6bcf38c36,high,10.57967/hf/2763,0.016784668,Not Detected,0.058126162,0.977909379,0.960054436
703b1525-7441-418c-a673-d8c9bd748664,iNaturalist,9/29/14,272,2014,19.66872,-96.41567,200,Cucurbitaceae,2845,Cyclanthera,Cyclanthera carthagenensis,species,flower,59382873,https://www.inaturalist.org/photos/59382873,https://www.inaturalist.org/observations/c86accd0-cf27-4ade-878e-7793c75ed1bb,high,10.57967/hf/2763,0.995605469,Detected,0.098769772,0.969188768,0.923374341
0fdd1cd6-5551-48b9-ba32-1db665afa317,iNaturalist,9/29/14,272,2014,19.66872,-96.41567,200,Cucurbitaceae,2845,Cyclanthera,Cyclanthera carthagenensis,species,fruit,59382873,https://www.inaturalist.org/photos/59382873,https://www.inaturalist.org/observations/c86accd0-cf27-4ade-878e-7793c75ed1bb,high,10.57967/hf/2763,0.013687134,Not Detected,0.083655536,0.9712313,0.946572935
e8c3402f-c23e-49ba-a8c1-065f58477788,iNaturalist,4/16/22,106,2022,40.76071711,-89.57571866,4,Brassicaceae,21075,Cardamine,Cardamine concatenata,species,flower,188613813,https://www.inaturalist.org/photos/188613813,https://www.inaturalist.org/observations/29a01226-b3ee-4de4-b716-6b8a7c1762d8,high,10.57967/hf/2763,0.995605469,Detected,0.10173191,0.982092864,0.920284698
fc8066ac-39b3-47d6-9444-98fd84b738fd,iNaturalist,4/16/22,106,2022,40.76071711,-89.57571866,4,Brassicaceae,21075,Cardamine,Cardamine concatenata,species,fruit,188613813,https://www.inaturalist.org/photos/188613813,https://www.inaturalist.org/observations/29a01226-b3ee-4de4-b716-6b8a7c1762d8,high,10.57967/hf/2763,0.003593445,Not Detected,0.139691578,0.956262754,0.913262159
918c2007-a642-45a6-b6f3-b71bb818699c,iNaturalist,2/5/20,36,2020,22.36549064,114.1985258,1121,Polygonaceae,7397,Persicaria,Persicaria chinensis,species,flower,60929374,https://www.inaturalist.org/photos/60929374,https://www.inaturalist.org/observations/201cf7cc-fd64-4c25-b388-19b229937881,high,10.57967/hf/2763,0.003135681,Not Detected,0.167365148,0.962006819,0.866567527
5fea814e-0c6c-4f31-a644-5559811a8502,iNaturalist,2/5/20,36,2020,22.36549064,114.1985258,1121,Polygonaceae,7397,Persicaria,Persicaria chinensis,species,fruit,60929374,https://www.inaturalist.org/photos/60929374,https://www.inaturalist.org/observations/201cf7cc-fd64-4c25-b388-19b229937881,high,10.57967/hf/2763,0.003259659,Not Detected,0.087873462,0.967096487,0.942949845
b3e8d358-bd0f-479c-a30f-fdcaed82435b,iNaturalist,7/28/15,209,2015,55.72911,157.8792567,NA,Cyperaceae,2362,Carex,Carex globularis,species,flower,32621168,https://www.inaturalist.org/photos/32621168,https://www.inaturalist.org/observations/74104c46-7f0b-4fcf-8bd2-7e56a962fc04,high,10.57967/hf/2763,0.258056641,Not Detected,0.33234547,0.924540266,0.760372566
dfbcf294-3c79-4222-b846-6bb9247486c2,iNaturalist,7/28/15,209,2015,55.72911,157.8792567,NA,Cyperaceae,2362,Carex,Carex globularis,species,fruit,32621168,https://www.inaturalist.org/photos/32621168,https://www.inaturalist.org/observations/74104c46-7f0b-4fcf-8bd2-7e56a962fc04,high,10.57967/hf/2763,0.791992188,Detected,0.304826418,0.928136419,0.843776461
3191662f-d7aa-4d53-9828-a1cb98870343,iNaturalist,6/11/19,162,2019,58.45110856,50.06818663,15,Geraniaceae,15753,Geranium,Geranium sylvaticum,species,flower,41659708,https://www.inaturalist.org/photos/41659708,https://www.inaturalist.org/observations/12fd5f8f-605d-45e1-a044-efa5ee8d589c,high,10.57967/hf/2763,0.999023438,Detected,0.036881864,0.990508832,0.97644893
bed5fafb-74aa-4410-9298-9ce0700ad748,iNaturalist,6/11/19,162,2019,58.45110856,50.06818663,15,Geraniaceae,15753,Geranium,Geranium sylvaticum,species,fruit,41659708,https://www.inaturalist.org/photos/41659708,https://www.inaturalist.org/observations/12fd5f8f-605d-45e1-a044-efa5ee8d589c,high,10.57967/hf/2763,0.026199341,Not Detected,0.171903764,0.930778076,0.867771218
6b6d728c-59c2-4b6a-82cd-797c34d5c54b,iNaturalist,4/10/21,100,2021,33.08173973,-117.1379499,71,Fabaceae,54776,Acmispon,Acmispon glaber glaber,variety,flower,120544585,https://www.inaturalist.org/photos/120544585,https://www.inaturalist.org/observations/564b985c-ee12-4303-b4ad-90127b8391e3,high,10.57967/hf/2763,0.98828125,Detected,0.04414342,0.986821498,0.964564773
8fd1a0e9-b4b9-4d35-935b-6a602360eca4,iNaturalist,4/10/21,100,2021,33.08173973,-117.1379499,71,Fabaceae,54776,Acmispon,Acmispon glaber glaber,variety,fruit,120544585,https://www.inaturalist.org/photos/120544585,https://www.inaturalist.org/observations/564b985c-ee12-4303-b4ad-90127b8391e3,high,10.57967/hf/2763,0.113952637,Not Detected,0.057835548,0.970043404,0.950836133
3ff085b5-a4b6-4916-bdfb-e817c9fd01f7,iNaturalist,4/4/23,94,2023,55.3717198,38.68570091,31,Caryophyllaceae,11578,Herniaria,Herniaria glabra,species,flower,265107152,https://www.inaturalist.org/photos/265107152,https://www.inaturalist.org/observations/ec76553a-20c9-4a8b-80ae-fcffa4335412,high,10.57967/hf/2763,0.17956543,Not Detected,0.053549836,0.991604307,0.964588012
81923c83-075c-4baf-be8a-7b1b6f04d815,iNaturalist,4/4/23,94,2023,55.3717198,38.68570091,31,Caryophyllaceae,11578,Herniaria,Herniaria glabra,species,fruit,265107152,https://www.inaturalist.org/photos/265107152,https://www.inaturalist.org/observations/ec76553a-20c9-4a8b-80ae-fcffa4335412,low,10.57967/hf/2763,0.277099609,Not Detected,0.042926239,0.978160816,0.965797202
06bf3f10-b15b-49dc-9a79-5a780d06756e,iNaturalist,8/30/19,242,2019,56.15856906,34.63503475,NA,Asteraceae,104342,Erigeron,Erigeron canadensis,species,flower,53265845,https://www.inaturalist.org/photos/53265845,https://www.inaturalist.org/observations/c7c4f4dc-5472-48f9-aadf-0e75a1e7bfb7,high,10.57967/hf/2763,0.2578125,Not Detected,0.076009661,0.982813164,0.944087712
9f8d447d-8bc6-4e09-b178-223844bc430d,iNaturalist,8/30/19,242,2019,56.15856906,34.63503475,NA,Asteraceae,104342,Erigeron,Erigeron canadensis,species,fruit,53265845,https://www.inaturalist.org/photos/53265845,https://www.inaturalist.org/observations/c7c4f4dc-5472-48f9-aadf-0e75a1e7bfb7,high,10.57967/hf/2763,0.958007813,Detected,0.058126162,0.977909379,0.960054436
6457cef5-5d56-4f6c-a5eb-1a53e72770a9,iNaturalist,7/21/18,202,2018,41.85474937,-83.76110888,27723,Acanthaceae,3986,Justicia,Justicia americana,species,flower,25402464,https://www.inaturalist.org/photos/25402464,https://www.inaturalist.org/observations/b3aef1ef-6043-4745-8739-bc0424cc468f,high,10.57967/hf/2763,0.995605469,Detected,0.032112393,0.989891135,0.974410437
97da01f8-f0aa-4beb-af6a-4d9ed35526e1,iNaturalist,7/21/18,202,2018,41.85474937,-83.76110888,27723,Acanthaceae,3986,Justicia,Justicia americana,species,fruit,25402464,https://www.inaturalist.org/photos/25402464,https://www.inaturalist.org/observations/b3aef1ef-6043-4745-8739-bc0424cc468f,high,10.57967/hf/2763,0.006538391,Not Detected,0.027847466,0.971354839,0.961866533
48eff07b-3c8d-48fd-9af3-a26e87dffb03,iNaturalist,10/27/21,300,2021,-33.3382499,24.89657546,8,Geraniaceae,15753,Pelargonium,Pelargonium exhibens,species,flower,212425504,https://www.inaturalist.org/photos/212425504,https://www.inaturalist.org/observations/97af66f4-fe8d-4a15-93e0-299ef33a8cd1,high,10.57967/hf/2763,0.999023438,Detected,0.036881864,0.990508832,0.97644893
454b356f-68c6-458d-b42f-68fa858d55e0,iNaturalist,10/27/21,300,2021,-33.3382499,24.89657546,8,Geraniaceae,15753,Pelargonium,Pelargonium exhibens,species,fruit,212425504,https://www.inaturalist.org/photos/212425504,https://www.inaturalist.org/observations/97af66f4-fe8d-4a15-93e0-299ef33a8cd1,high,10.57967/hf/2763,0.114562988,Not Detected,0.171903764,0.930778076,0.867771218
9176a17d-5924-4931-8222-42de075c030e,iNaturalist,7/1/21,182,2021,53.54971667,-3.098191667,6,Orchidaceae,28821,Anacamptis,Anacamptis pyramidalis,species,flower,140133144,https://www.inaturalist.org/photos/140133144,https://www.inaturalist.org/observations/7675afaa-4662-4cfb-b110-cfcd5106c679,high,10.57967/hf/2763,0.998535156,Detected,0.050067659,0.986668128,0.956732938
97ed6cee-c41f-4df3-82ed-5851a673001e,iNaturalist,7/1/21,182,2021,53.54971667,-3.098191667,6,Orchidaceae,28821,Anacamptis,Anacamptis pyramidalis,species,fruit,140133144,https://www.inaturalist.org/photos/140133144,https://www.inaturalist.org/observations/7675afaa-4662-4cfb-b110-cfcd5106c679,high,10.57967/hf/2763,0.001623154,Not Detected,0.036084799,0.98491775,0.971617917
400a77c6-7797-4c71-b824-9624cfdc796b,iNaturalist,3/10/23,69,2023,51.40646409,-0.302722972,8,Berberidaceae,6366,Berberis,Berberis aquifolium,species,flower,260035576,https://www.inaturalist.org/photos/260035576,https://www.inaturalist.org/observations/1662e6a3-0ad8-40bc-ab6c-aa472c6072ce,high,10.57967/hf/2763,0.991699219,Detected,0.059220861,0.983135749,0.95648759
d799e5e0-a485-4027-9536-6c71c4b295b0,iNaturalist,3/10/23,69,2023,51.40646409,-0.302722972,8,Berberidaceae,6366,Berberis,Berberis aquifolium,species,fruit,260035576,https://www.inaturalist.org/photos/260035576,https://www.inaturalist.org/observations/1662e6a3-0ad8-40bc-ab6c-aa472c6072ce,high,10.57967/hf/2763,0.030914307,Not Detected,0.057178762,0.979173609,0.962142633
193cdb1f-285a-4811-9da9-f868ff835994,iNaturalist,8/12/20,225,2020,61.80987283,36.53345909,27,Rosaceae,20597,Amelanchier,Amelanchier spicata,species,flower,93254552,https://www.inaturalist.org/photos/93254552,https://www.inaturalist.org/observations/d6a70aed-4541-48b6-82db-9ce147cb1d2b,high,10.57967/hf/2763,0.018188477,Not Detected,0.045006554,0.985815963,0.960722435
654b66bd-43fa-412f-8641-0a0bb0c68d26,iNaturalist,8/12/20,225,2020,61.80987283,36.53345909,27,Rosaceae,20597,Amelanchier,Amelanchier spicata,species,fruit,93254552,https://www.inaturalist.org/photos/93254552,https://www.inaturalist.org/observations/d6a70aed-4541-48b6-82db-9ce147cb1d2b,high,10.57967/hf/2763,0.981933594,Detected,0.040928291,0.977118558,0.962421712
31143771-a241-4da0-98b5-1d4f08d774bd,iNaturalist,4/14/20,105,2020,37.16475167,-121.801085,NA,Amaryllidaceae,9932,Allium,Allium neapolitanum,species,flower,67090419,https://www.inaturalist.org/photos/67090419,https://www.inaturalist.org/observations/6126b248-b0ac-45c9-8679-9e8f631266ea,high,10.57967/hf/2763,0.997070313,Detected,0.073399114,0.989025318,0.949154249
7eb65872-7a5d-47fd-b522-b2733abd79d8,iNaturalist,4/14/20,105,2020,37.16475167,-121.801085,NA,Amaryllidaceae,9932,Allium,Allium neapolitanum,species,fruit,67090419,https://www.inaturalist.org/photos/67090419,https://www.inaturalist.org/observations/6126b248-b0ac-45c9-8679-9e8f631266ea,high,10.57967/hf/2763,0.010169983,Not Detected,0.049033427,0.981789307,0.964659686
88bced41-b8f0-4d4c-817a-a7e390fa817b,iNaturalist,6/24/21,175,2021,51.868095,-3.470978333,NA,Onagraceae,8889,Epilobium,Epilobium brunnescens,species,flower,138714354,https://www.inaturalist.org/photos/138714354,https://www.inaturalist.org/observations/f5223a09-5bb7-45ed-8aa7-153c61812854,high,10.57967/hf/2763,0.892578125,Detected,0.045111936,0.988925542,0.968725391
c2f692c6-afd5-4dee-bfac-cd266b3c8e5c,iNaturalist,6/24/21,175,2021,51.868095,-3.470978333,NA,Onagraceae,8889,Epilobium,Epilobium brunnescens,species,fruit,138714354,https://www.inaturalist.org/photos/138714354,https://www.inaturalist.org/observations/f5223a09-5bb7-45ed-8aa7-153c61812854,high,10.57967/hf/2763,0.17199707,Not Detected,0.063899201,0.962264151,0.939700754
401229fc-3b48-4a5a-bf5e-540db60a0019,iNaturalist,4/17/17,107,2017,42.440652,-71.4831093,5,Betulaceae,2310,Betula,Betula alleghaniensis,species,flower,7201675,https://www.inaturalist.org/photos/7201675,https://www.inaturalist.org/observations/93beb91e-ebe5-4912-b025-b18bdd9a2ee7,high,10.57967/hf/2763,0.001789093,Not Detected,0.06969697,0.973941368,0.948917749
2a76d900-3bf7-4b54-9529-e6e52978334a,iNaturalist,4/17/17,107,2017,42.440652,-71.4831093,5,Betulaceae,2310,Betula,Betula alleghaniensis,species,fruit,7201675,https://www.inaturalist.org/photos/7201675,https://www.inaturalist.org/observations/93beb91e-ebe5-4912-b025-b18bdd9a2ee7,high,10.57967/hf/2763,0.009056091,Not Detected,0.065800866,0.967562558,0.944588745
65be08d9-9fff-457e-80a5-5773ea0ef314,iNaturalist,7/2/21,183,2021,49.05336111,-122.3297194,10,Asteraceae,104342,Centaurea,Centaurea cyanus,species,flower,141049314,https://www.inaturalist.org/photos/141049314,https://www.inaturalist.org/observations/5218bcbf-886c-423f-97a0-224cad8ef164,high,10.57967/hf/2763,0.997558594,Detected,0.076009661,0.982813164,0.944087712
57963cc1-d98c-4bc6-9e10-abc4c5528830,iNaturalist,7/2/21,183,2021,49.05336111,-122.3297194,10,Asteraceae,104342,Centaurea,Centaurea cyanus,species,fruit,141049314,https://www.inaturalist.org/photos/141049314,https://www.inaturalist.org/observations/5218bcbf-886c-423f-97a0-224cad8ef164,high,10.57967/hf/2763,0.025268555,Not Detected,0.058126162,0.977909379,0.960054436
0a357c90-f2aa-400f-a921-6e40c6d7c538,iNaturalist,3/5/17,64,2017,35.84573333,-114.5346967,NA,Santalaceae,1189,Phoradendron,Phoradendron californicum,species,flower,6546831,https://www.inaturalist.org/photos/6546831,https://www.inaturalist.org/observations/981799fe-ba89-4b63-9f5f-b7ce5e23a417,high,10.57967/hf/2763,0.027587891,Not Detected,0.194280908,0.946764092,0.879730866
07bd07ab-fac5-425e-a55a-c9814c30c541,iNaturalist,3/5/17,64,2017,35.84573333,-114.5346967,NA,Santalaceae,1189,Phoradendron,Phoradendron californicum,species,fruit,6546831,https://www.inaturalist.org/photos/6546831,https://www.inaturalist.org/observations/981799fe-ba89-4b63-9f5f-b7ce5e23a417,high,10.57967/hf/2763,0.048675537,Not Detected,0.158116064,0.942057942,0.880571909
5da9f26b-041a-461e-a96e-528c2c7721b3,iNaturalist,1/15/20,15,2020,6.90840107,158.1590659,8,Lamiaceae,39282,Hyptis,Hyptis capitata,species,flower,59638435,https://www.inaturalist.org/photos/59638435,https://www.inaturalist.org/observations/8d4e51a2-5ae7-4373-8625-4f0f023d024e,low,10.57967/hf/2763,0.677246094,Not Detected,0.04042564,0.989308643,0.968306094
